# time_s, blanket_inventory_kg, TES_inventory_kg, ISS_inventory_kg,storage_inventory_kg,FW_inventory_kg,div_inventory_kg 
7.623086947083589621e+06,3.157910027820320150e-03,6.374202604060690003e-02,2.679638160896790078e-01,1.261917391626899976e+00,1.505580409479539924e-05,1.469065770675919935e-05
7.638088495659340173e+06,3.345680400675040203e-03,6.373312397949990049e-02,2.677001102371959762e-01,1.253673878720590107e+00,1.601908649097690045e-05,1.565393881790479874e-05
7.653209513614360243e+06,3.395041654697900178e-03,6.375075663928660152e-02,2.678173692518570070e-01,1.252634738912260071e+00,1.597296298873520024e-05,1.560782204676360149e-05
7.668086947083589621e+06,3.157910027820289792e-03,6.374202604060690003e-02,2.679638160896790078e-01,1.263371265706809909e+00,1.505580409479539924e-05,1.469065770675929930e-05
7.683088495659340173e+06,3.345680400675090076e-03,6.373312397949990049e-02,2.677001102371959762e-01,1.255127715069070060e+00,1.601908649097719860e-05,1.565393881790510028e-05
7.698209513614360243e+06,3.395041654697950051e-03,6.375075663928660152e-02,2.678173692518560078e-01,1.254088537229800071e+00,1.597296298873549840e-05,1.560782204676389965e-05
7.713086947083589621e+06,3.157910027820330125e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.264825026607030001e+00,1.505580409479560084e-05,1.469065770675939925e-05
7.728088495659340173e+06,3.345680400675060152e-03,6.373312397949990049e-02,2.677001102371969754e-01,1.256581438240780058e+00,1.601908649097699870e-05,1.565393881790490038e-05
7.743209513614360243e+06,3.395041654698009899e-03,6.375075663928660152e-02,2.678173692518560078e-01,1.255542222373539962e+00,1.597296298873549840e-05,1.560782204676389965e-05
7.758086947083589621e+06,3.157910027820330125e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.266278674336370091e+00,1.505580409479549919e-05,1.469065770675929930e-05
7.773088495659340173e+06,3.345680400675019820e-03,6.373312397949999764e-02,2.677001102371979746e-01,1.258035048244559917e+00,1.601908649097690045e-05,1.565393881790479874e-05
7.788209513614360243e+06,3.395041654698080155e-03,6.375075663928660152e-02,2.678173692518560078e-01,1.256995794352310014e+00,1.597296298873560004e-05,1.560782204676400129e-05
7.803086947083589621e+06,3.157910027820300201e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.267732208903640023e+00,1.505580409479529929e-05,1.469065770675909940e-05
7.818088495659340173e+06,3.345680400674959972e-03,6.373312397949999764e-02,2.677001102371979746e-01,1.259488545089209932e+00,1.601908649097670055e-05,1.565393881790459884e-05
7.833209513614360243e+06,3.395041654698049798e-03,6.375075663928660152e-02,2.678173692518570070e-01,1.258449253174900084e+00,1.597296298873549840e-05,1.560782204676380139e-05
7.848086947083589621e+06,3.157910027820229944e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.269185630317650082e+00,1.505580409479529929e-05,1.469065770675919935e-05
7.863088495659340173e+06,3.345680400674999871e-03,6.373312397949999764e-02,2.677001102371969754e-01,1.260941928783519961e+00,1.601908649097699870e-05,1.565393881790490038e-05
7.878209513614360243e+06,3.395041654698080155e-03,6.375075663928660152e-02,2.678173692518580062e-01,1.259902598850120015e+00,1.597296298873560004e-05,1.560782204676400129e-05
7.893086947083589621e+06,3.157910027820289792e-03,6.374202604060690003e-02,2.679638160896760102e-01,1.270638938587210109e+00,1.505580409479549919e-05,1.469065770675939925e-05
7.908088495659340173e+06,3.345680400675029795e-03,6.373312397949999764e-02,2.677001102371969754e-01,1.262395199336330043e+00,1.601908649097710035e-05,1.565393881790490038e-05
7.923209513614360243e+06,3.395041654698049798e-03,6.375075663928660152e-02,2.678173692518590054e-01,1.261355831386790083e+00,1.597296298873549840e-05,1.560782204676380139e-05
7.938086947083589621e+06,3.157910027820340099e-03,6.374202604060690003e-02,2.679638160896760102e-01,1.272092133721109963e+00,1.505580409479560084e-05,1.469065770675949920e-05
7.953088495659340173e+06,3.345680400675009845e-03,6.373312397949999764e-02,2.677001102371969754e-01,1.263848356756420044e+00,1.601908649097690045e-05,1.565393881790479874e-05
7.968209513614360243e+06,3.395041654698019874e-03,6.375075663928660152e-02,2.678173692518590054e-01,1.262808950793709917e+00,1.597296298873540014e-05,1.560782204676380139e-05
7.983086947083589621e+06,3.157910027820379998e-03,6.374202604060690003e-02,2.679638160896770094e-01,1.273545215728179913e+00,1.505580409479549919e-05,1.469065770675939925e-05
7.998088495659340173e+06,3.345680400674890149e-03,6.373312397949990049e-02,2.677001102371969754e-01,1.265301401052610020e+00,1.601908649097650065e-05,1.565393881790439894e-05
8.013209513614360243e+06,3.395041654697970000e-03,6.375075663928660152e-02,2.678173692518590054e-01,1.264261957079690024e+00,1.597296298873529850e-05,1.560782204676369975e-05
8.028086947083589621e+06,3.157910027820370023e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.274998184617220032e+00,1.505580409479560084e-05,1.469065770675939925e-05
8.043088495659340173e+06,3.345680400674940023e-03,6.373312397949990049e-02,2.677001102371949770e-01,1.266754332233700042e+00,1.601908649097690045e-05,1.565393881790479874e-05
8.058209513614360243e+06,3.395041654698009899e-03,6.375075663928660152e-02,2.678173692518580062e-01,1.265714850253530033e+00,1.597296298873549840e-05,1.560782204676389965e-05
8.073086947083589621e+06,3.157910027820389973e-03,6.374202604060690003e-02,2.679638160896790078e-01,1.276451040397039938e+00,1.505580409479560084e-05,1.469065770675939925e-05
8.088088495659340173e+06,3.345680400674999871e-03,6.373312397949990049e-02,2.677001102371949770e-01,1.268207150308509945e+00,1.601908649097710035e-05,1.565393881790499864e-05
8.103209513614360243e+06,3.395041654698029848e-03,6.375075663928660152e-02,2.678173692518580062e-01,1.267167630324040006e+00,1.597296298873549840e-05,1.560782204676389965e-05
8.118086947083589621e+06,3.157910027820360049e-03,6.374202604060690003e-02,2.679638160896790078e-01,1.277903783076429933e+00,1.505580409479539924e-05,1.469065770675929930e-05
8.133088495659340173e+06,3.345680400675090076e-03,6.373312397949990049e-02,2.677001102371949770e-01,1.269659855285820038e+00,1.601908649097730025e-05,1.565393881790519854e-05
8.148209513614360243e+06,3.395041654698009899e-03,6.375075663928660152e-02,2.678173692518580062e-01,1.268620297300020017e+00,1.597296298873549840e-05,1.560782204676380139e-05
8.163086947083589621e+06,3.157910027820320150e-03,6.374202604060690003e-02,2.679638160896790078e-01,1.279356412664210074e+00,1.505580409479539924e-05,1.469065770675919935e-05
8.178088495659340173e+06,3.345680400675040203e-03,6.373312397949990049e-02,2.677001102371959762e-01,1.271112447174459925e+00,1.601908649097690045e-05,1.565393881790479874e-05
8.193209513614360243e+06,3.395041654697900178e-03,6.375075663928660152e-02,2.678173692518570070e-01,1.270072851190289898e+00,1.597296298873520024e-05,1.560782204676360149e-05
8.208086947083589621e+06,3.157910027820289792e-03,6.374202604060690003e-02,2.679638160896790078e-01,1.280808929169179988e+00,1.505580409479539924e-05,1.469065770675929930e-05
8.223088495659340173e+06,3.345680400675090076e-03,6.373312397949990049e-02,2.677001102371959762e-01,1.272564925983229900e+00,1.601908649097719860e-05,1.565393881790510028e-05
8.238209513614360243e+06,3.395041654697950051e-03,6.375075663928660152e-02,2.678173692518560078e-01,1.271525292003629959e+00,1.597296298873549840e-05,1.560782204676389965e-05
8.253086947083589621e+06,3.157910027820330125e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.282261332600139969e+00,1.505580409479560084e-05,1.469065770675939925e-05
8.268088495659340173e+06,3.345680400675060152e-03,6.373312397949990049e-02,2.677001102371969754e-01,1.274017291720920042e+00,1.601908649097699870e-05,1.565393881790490038e-05
8.283209513614360243e+06,3.395041654698009899e-03,6.375075663928660152e-02,2.678173692518560078e-01,1.272977619748860034e+00,1.597296298873549840e-05,1.560782204676389965e-05
8.298086947083589621e+06,3.157910027820330125e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.283713622965900081e+00,1.505580409479549919e-05,1.469065770675929930e-05
8.313088495659340173e+06,3.345680400675019820e-03,6.373312397949999764e-02,2.677001102371979746e-01,1.275469544396339971e+00,1.601908649097690045e-05,1.565393881790479874e-05
8.328209513614360243e+06,3.395041654698080155e-03,6.375075663928660152e-02,2.678173692518560078e-01,1.274429834434759989e+00,1.597296298873560004e-05,1.560782204676400129e-05
8.343086947083589621e+06,3.157910027820300201e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.285165800275249959e+00,1.505580409479529929e-05,1.469065770675909940e-05
8.358088495659340173e+06,3.345680400674959972e-03,6.373312397949999764e-02,2.677001102371979746e-01,1.276921684018289982e+00,1.601908649097670055e-05,1.565393881790459884e-05
8.373209513614360243e+06,3.395041654698049798e-03,6.375075663928660152e-02,2.678173692518570070e-01,1.275881936070170086e+00,1.597296298873549840e-05,1.560782204676380139e-05
8.388086947083589621e+06,3.157910027820229944e-03,6.374202604060690003e-02,2.679638160896780086e-01,1.286617864537000111e+00,1.505580409479529929e-05,1.469065770675919935e-05
8.403088495659340173e+06,3.345680400678419878e-03,6.373312397950729735e-02,2.677001102373600117e-01,1.278373710595279933e+00,1.601908649098119999e-05,1.565393881790900002e-05
8.418209513614360243e+06,3.395041654700990154e-03,6.375075663930400427e-02,2.678173692521250149e-01,1.277333924663470066e+00,1.597296298873980132e-05,1.560782204676810093e-05
8.433086947083590552e+06,3.157910027824369862e-03,6.374202604063300415e-02,2.679638160899749932e-01,1.288069815759470105e+00,1.505580409480559921e-05,1.469065770676929937e-05
8.448088495659340173e+06,3.345680400679059991e-03,6.373312397953349862e-02,2.677001102375070052e-01,1.279825624136490037e+00,1.601908649098740027e-05,1.565393881791509866e-05
8.463209513614360243e+06,3.395041654701249929e-03,6.375075663932640302e-02,2.678173692521729765e-01,1.278785800224170099e+00,1.597296298874459892e-05,1.560782204677269863e-05
8.478086947083590552e+06,3.157910027824650020e-03,6.374202604065200284e-02,2.679638160899939781e-01,1.289521653952369951e+00,1.505580409480980050e-05,1.469065770677340070e-05
8.493088495659340173e+06,3.345680400678929887e-03,6.373312397954969399e-02,2.677001102375130004e-01,1.281277424650810071e+00,1.601908649099039876e-05,1.565393881791799890e-05
8.508209513614360243e+06,3.395041654701079926e-03,6.375075663934010040e-02,2.678173692521719773e-01,1.280237562760820014e+00,1.597296298874709936e-05,1.560782204677519907e-05
8.523086947083590552e+06,3.157910027824810048e-03,6.374202604066360467e-02,2.679638160899909805e-01,1.290973379124090048e+00,1.505580409481260079e-05,1.469065770677609935e-05
8.538088495659340173e+06,3.345680400679059991e-03,6.373312397955939457e-02,2.677001102375130004e-01,1.282729112146870021e+00,1.601908649099229951e-05,1.565393881791989964e-05
8.553209513614360243e+06,3.395041654701320185e-03,6.375075663934830217e-02,2.678173692521749749e-01,1.281689212282159929e+00,1.597296298874909836e-05,1.560782204677709981e-05
8.568086947083590552e+06,3.157910027824630071e-03,6.374202604067069622e-02,2.679638160899939781e-01,1.292424991283420033e+00,1.505580409481350034e-05,1.469065770677700059e-05
8.583088495659340173e+06,3.345680400678830140e-03,6.373312397956540365e-02,2.677001102375120012e-01,1.284180686633469959e+00,1.601908649099300085e-05,1.565393881792049934e-05
8.598209513614360243e+06,3.395041654701459830e-03,6.375075663935339532e-02,2.678173692521709781e-01,1.283140748796979924e+00,1.597296298875070094e-05,1.560782204677869901e-05
8.613086947083590552e+06,3.157910027824770149e-03,6.374202604067499833e-02,2.679638160899929789e-01,1.293876490439139992e+00,1.505580409481449984e-05,1.469065770677800009e-05
8.628088495659340173e+06,3.345680400679099890e-03,6.373312397956909514e-02,2.677001102375130004e-01,1.285632148119369988e+00,1.601908649099449840e-05,1.565393881792200028e-05
8.643209513614360243e+06,3.395041654701249929e-03,6.375075663935669823e-02,2.678173692521749749e-01,1.284592172314090064e+00,1.597296298875050104e-05,1.560782204677849911e-05
8.658086947083590552e+06,3.157910027824600147e-03,6.374202604067770450e-02,2.679638160899929789e-01,1.295327876600049999e+00,1.505580409481479969e-05,1.469065770677819999e-05
8.673088495659340173e+06,3.345680400678710011e-03,6.373312397957130171e-02,2.677001102375100028e-01,1.287083496613429912e+00,1.601908649099389870e-05,1.565393881792140058e-05
8.688209513614360243e+06,3.395041654701390008e-03,6.375075663935850234e-02,2.678173692521729765e-01,1.286043482842279984e+00,1.597296298875110074e-05,1.560782204677909881e-05
8.703086947083590552e+06,3.157910027824739792e-03,6.374202604067930045e-02,2.679638160899939781e-01,1.296779149774939910e+00,1.505580409481539938e-05,1.469065770677879969e-05
8.718088495659340173e+06,3.345680400679000143e-03,6.373312397957270337e-02,2.677001102375139996e-01,1.288534732124380078e+00,1.601908649099479995e-05,1.565393881792229844e-05
8.733209513614360243e+06,3.395041654701239954e-03,6.375075663935959869e-02,2.678173692521739757e-01,1.287494680390349977e+00,1.597296298875119900e-05,1.560782204677909881e-05
8.748086947083590552e+06,3.157910027824499966e-03,6.374202604068010536e-02,2.679638160899909805e-01,1.298230309972630003e+00,1.505580409481509953e-05,1.469065770677849984e-05
8.763088495659340173e+06,3.345680400679170146e-03,6.373312397957339726e-02,2.677001102375110020e-01,1.289985854661050091e+00,1.601908649099539965e-05,1.565393881792279988e-05
8.778209513614360243e+06,3.395041654701340134e-03,6.375075663936019543e-02,2.678173692521739757e-01,1.288945764967069918e+00,1.597296298875139890e-05,1.560782204677929871e-05
8.793086947083590552e+06,3.157910027824729817e-03,6.374202604068070210e-02,2.679638160899939781e-01,1.299681357201879939e+00,1.505580409481559928e-05,1.469065770677899959e-05
8.808088495659340173e+06,3.345680400679000143e-03,6.373312397957389686e-02,2.677001102375130004e-01,1.291436864232230031e+00,1.601908649099519975e-05,1.565393881792270163e-05
8.823209513614360243e+06,3.395041654701140207e-03,6.375075663936050074e-02,2.678173692521719773e-01,1.290396736581270076e+00,1.597296298875119900e-05,1.560782204677909881e-05
8.838086947083590552e+06,3.157910027824859921e-03,6.374202604068099354e-02,2.679638160899909805e-01,1.301132291471500002e+00,1.505580409481610073e-05,1.469065770677949934e-05
8.853088495659340173e+06,3.345680400679099890e-03,6.373312397957410502e-02,2.677001102375130004e-01,1.292887760846709977e+00,1.601908649099530139e-05,1.565393881792270163e-05
8.868209513614360243e+06,3.395041654701350109e-03,6.375075663936080606e-02,2.678173692521749749e-01,1.291847595241720104e+00,1.597296298875159880e-05,1.560782204677949861e-05
8.883086947083590552e+06,3.157910027824659994e-03,6.374202604068110456e-02,2.679638160899939781e-01,1.302583112790300035e+00,1.505580409481559928e-05,1.469065770677899959e-05
8.898088495659340173e+06,3.345680400678860064e-03,6.373312397957410502e-02,2.677001102375120012e-01,1.294338544513299993e+00,1.601908649099479995e-05,1.565393881792220018e-05
8.913209513614360243e+06,3.395041654701480213e-03,6.375075663936080606e-02,2.678173692521709781e-01,1.293298340957210080e+00,1.597296298875210024e-05,1.560782204678010169e-05
8.928086947083590552e+06,3.157910027824780124e-03,6.374202604068120170e-02,2.679638160899929789e-01,1.304033821167039919e+00,1.505580409481569923e-05,1.469065770677919949e-05
8.943088495659340173e+06,3.345680400679119839e-03,6.373312397957429931e-02,2.677001102375130004e-01,1.295789215240749970e+00,1.601908649099550129e-05,1.565393881792299978e-05
8.958209513614360243e+06,3.395041654701259903e-03,6.375075663936090320e-02,2.678173692521749749e-01,1.294748973736560060e+00,1.597296298875139890e-05,1.560782204677929871e-05
8.973086947083590552e+06,3.157910027824610121e-03,6.374202604068120170e-02,2.679638160899929789e-01,1.305484416610539933e+00,1.505580409481549933e-05,1.469065770677889964e-05
